hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ00_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
929032946459940,3,1.0,1,4,2,8500,85001,1,1,23,42,11020,13,,1.0,,2,3,49,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1700.0,680.0,2.0,2.0,,,,10234.7038,2544.9448,0.0,0.0,0.0,0.0,0,0,4948,2,1.0,,,,,,2565.8185,670.0,5700.0,-1,,,,,,,104939.0,2009,590,587,0.0,0.0,0.0,0.0,0.0,12.0,17.0,24.0,2009,1.0,1,8,2,8500,85001,1,23,42,11020,13,,1.0,,2,3,50,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,1.0,1.0,1800.0,692.3,2.0,2.0,,,,11872.2717,2924.7959,0,0,0.0,0.0,0,0,27939,2,1.0,,,,,,2944.5345,670.0,5700.0,-1,,,,,,,106278.0,2010,602,587,0,0,0,0,0,12.0,17.0,24.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,0,1,0,1,retention
962229750869409,3,1.0,6,4,2,8500,85001,1,1,23,42,29540,71,,1.0,,3,2,27,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,3310.0,1350.0,1.0,,,,,11107.2426,2813.2379,,,0.0,0.0,0,0,13315,1,,,,2.0,,,2828.5714,9470.0,3850.0,-1,1.0,,,,,,104949.0,2009,590,587,,,,,,16.0,12.0,51.0,2009,1.0,1,8,2,8500,85001,1,23,42,29540,71,,1.0,,3,1,28,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,52.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,3310.0,1442.3,1.0,,,,,12508.1297,3029.787,0,0,0.0,0.0,0,0,47765,1,,,,2.0,,,3024.477,9470.0,3850.0,-1,1.0,,,,,,106290.0,2010,602,587,0,0,0,0,0,16.0,12.0,51.0,2010,MIS4_to_MIS8,pennsylvania,0,2009-2010,1,0,0,0,retention
33341670964595,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,33,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,950.0,1.0,,,,,9297.153,2321.5493,0.0,0.0,0.0,,0,0,8761,1,,,,,,2.0,2299.1812,7860.0,2310.0,-1,,,,,,,124426.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,1.0,7,1,34,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,807.69,1.0,,,,,10131.058,2621.3638,0,0,0.0,,0,0,21687,1,,,,,,3.0,2592.1898,7860.0,2320.0,-1,,,,,,,125913.0,2010,603,588,0,0,0,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
610709843274793,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,54,1.0,2,40,2,,2,1,2,1,2,416,416,416,5,21,20,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1550.0,620.0,2.0,2.0,,,,9116.452,2345.9343,0.0,0.0,1.0,1.0,0,0,63328,2,,,2.0,,,,2324.9429,7870.0,5400.0,-1,,,,,,,124613.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,13.0,17.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,1.0,7,3,55,1.0,2,40,2,,1,2,1,2,440,440,440,5,21,13,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1200.0,480.0,1.0,,,,,8693.9988,2541.3683,0,0,1.0,1.0,0,0,44451,2,,,2.0,,,,2505.3813,7870.0,5700.0,-1,,,,,,,126112.0,2010,603,588,0,0,0,0,0,13.0,17.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
610709939832123,4,2.0,3,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,1.0,7,6,54,3.0,2,39,1,,4,3,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,800.0,720.0,2.0,2.0,,,,11991.0053,3111.7606,0.0,0.0,1.0,1.0,0,42,8758,4,1.0,,,,,,3111.408,7860.0,4050.0,-1,,,,,,,124616.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,13.0,40.0,2009,2.0,3,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,1.0,7,6,55,3.0,2,39,1,,3,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1300.0,800.0,2.0,2.0,,,,12724.9255,3288.746,0,0,0.0,0.0,0,0,8602,4,1.0,,,,,,3262.8282,7860.0,4020.0,-1,,,,,,,126115.0,2010,603,588,0,0,0,0,0,12.0,13.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
610709987488776,4,2.0,1,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,2.0,7,3,53,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2000.0,673.0,2.0,2.0,,,,11991.0053,3111.7606,4.0,2.0,1.0,1.0,0,0,8833,2,,,1.0,,,,3111.408,7860.0,2310.0,-1,,,,,,,124625.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,12.0,8.0,40.0,2009,2.0,1,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,2.0,7,3,54,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14189.5247,3363.3379,4,1,,,0,0,8672,2,,,3.0,,,,3394.084,,,-1,,,,,,,126124.0,2010,603,588,0,0,0,1,0,14.0,,,2010,MIS4_to_MIS8,illinois,1,2009-2010,0,1,0,0,retention
708380644580961,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,,7,1,62,2.0,2,44,1,,1,1,1,1,2,247,57,210,3,0,4,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,11471.3492,2939.1703,0.0,0.0,0.0,,0,0,22485,1,,,,,,3.0,2902.2948,7860.0,2540.0,-1,,,,,,,124645.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,,7,1,63,2.0,2,44,1,,1,1,1,2,247,57,210,3,0,4,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,14628.4116,3452.6069,0,0,0.0,,0,0,34443,1,,,,,,3.0,3450.5186,7860.0,2540.0,-1,,,,,,,126147.0,2010,603,588,0,0,0,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
935037644169350,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,60,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,500.0,1.0,,,,,11471.3492,2939.1703,0.0,0.0,0.0,,0,0,22499,2,1.0,,,,,,2902.2948,7860.0,2540.0,-1,,,,,,,124747.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,1.0,7,3,61,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,519.23,1.0,,,,,14477.0658,3416.8862,0,0,0.0,,0,0,21685,2,1.0,,,,,,3414.8195,7860.0,2540.0,-1,,,,,,,126237.0,2010,603,588,0,0,0,0,0,12.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
988057888168730,4,1.0,4,4,2,8500,85001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,54,,2,40,1,4.0,1,1,1,5,2,303,303,303,4,0,10,1.0,1.0,,40.0,,43.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2016.0,865.5,1.0,,,,,12999.2367,3368.0291,0.0,0.0,0.0,0.0,0,0,52723,1,,,3.0,,,,3373.0223,7860.0,2540.0,-1,,,,,,,124770.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,14.0,8.0,40.0,2009,1.0,4,8,2,8500,85001,1,33,17,16980,0,1.0,1.0,1.0,7,1,55,,2,40,1,4.0,1,1,5,2,303,303,303,4,0,10,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2300.0,682.0,1.0,,,,,13588.1652,3484.839,0,0,0.0,0.0,0,0,51586,1,,,3.0,,,,3484.1735,7860.0,2540.0,-1,,,,,,,126262.0,2010,603,588,0,0,0,0,0,14.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
82057107160850,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,4,19,,2,40,4,,3,1,3,7,2,57,210,210,1,0,0,2.0,1.0,,12.0,,12.0,,,20.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,900.0,120.0,2.0,2.0,1.0,1.0,2.0,7321.485,2087.9373,,,0.0,0.0,0,0,35486,3,,,2.0,,,,1854.3437,7870.0,5860.0,-1,,,,,2.0,1.0,124846.0,2009,591,588,,,,,,13.0,17.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,4,20,,2,40,4,,1,3,7,2,57,210,210,1,0,0,2.0,1.0,,10.0,,10.0,,,20.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,825.0,67.3,2.0,2.0,1.0,1.0,2.0,7161.1498,1900.0505,0,0,0.0,0.0,0,0,21828,3,,,2.0,,,,1853.0436,7870.0,5860.0,-1,,,,,2.0,1.0,126326.0,2010,603,588,0,0,0,0,0,13.0,17.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
99097119160930,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,1,57,2.0,2,41,1,2.0,1,1,1,1,2,57,73,73,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,810.0,307.8,2.0,2.0,,,,10781.7547,2682.5688,0.0,0.0,1.0,1.0,0,42,22600,1,,,3.0,,,,2715.626,8170.0,3600.0,-1,,,,,,,124863.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,14.0,11.0,42.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,1,58,2.0,2,41,1,2.0,1,1,1,2,57,73,73,1,0,0,1.0,1.0,,40.0,13.0,16.0,,,13.0,,,4.0,4.0,0.0,1,2.0,,1.0,1100.0,176.0,2.0,2.0,,,,12873.8475,3301.6441,0,0,0.0,0.0,0,0,21795,1,,,2.0,,,,3301.0136,7970.0,3600.0,-1,,,,,,,126344.0,2010,603,588,0,0,0,0,0,13.0,11.0,42.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,0,1,0,1,retention
99097119160930,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,3,62,1.0,1,34,1,2.0,2,1,2,1,2,73,73,73,2,0,4,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1690.0,676.0,1.0,,,,,13003.0044,3337.5526,0.0,0.0,1.0,1.0,0,42,22600,2,,,,,,,3353.9704,7860.0,4220.0,-1,,,,,,,124864.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,7.5,14.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,3,63,1.0,1,34,1,2.0,1,2,1,2,73,73,73,2,0,4,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1900.0,760.0,1.0,,,,,13315.7074,3455.1881,0,0,0.0,0.0,0,0,21795,2,,,,,,,3443.1641,7860.0,4220.0,-1,,,,,,,126345.0,2010,603,588,0,0,0,0,0,7.5,14.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
190966802011709,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,3,41,1.0,2,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,15.0,,,18.0,,,7.0,3.0,0.0,1,2.0,2.0,1.0,4500.0,675.0,1.0,,,,,9076.2943,2291.4854,1.0,2.0,1.0,1.0,0,42,35470,2,,,,,,,2257.0531,7870.0,2200.0,-1,,,,,,,124911.0,2009,591,588,1.0,0.0,0.0,0.0,1.0,18.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,3,42,1.0,2,45,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1700.0,340.0,1.0,,,,,9850.1518,2513.1767,5,2,1.0,1.0,0,42,58416,2,,,,,,,2488.2151,7870.0,2200.0,-1,,,,,,,126394.0,2010,603,588,1,1,0,0,1,18.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
306904981992637,4,1.0,1,4,2,8500,85001,1,1,33,17,37900,179,2.0,1.0,,3,1,33,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,538.46,1.0,,,,,8753.5582,2185.8107,10.0,2.0,0.0,,0,0,52832,1,,,2.0,,,,2164.7505,7860.0,2440.0,-1,,,,,,,125033.0,2009,591,588,0.0,0.0,1.0,1.0,0.0,13.0,8.0,40.0,2009,1.0,1,8,2,8500,85001,1,33,17,37900,179,2.0,1.0,,3,1,34,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1850.0,384.61,2.0,2.0,,,,9681.9713,2505.1647,10,2,0.0,1.0,0,0,51671,1,,,3.0,,,,2477.2839,7860.0,5320.0,-1,,,,,,,126496.0,2010,603,588,0,0,1,1,0,14.0,17.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
570876099716719,4,1.0,3,4,2,8500,85001,1,1,33,17,16980,111,2.0,1.0,,7,4,32,,2,43,1,,2,1,3,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2330.0,932.0,1.0,,,,,8837.727,2206.8281,,,1.0,1.0,0,42,35504,2,,,,1.0,1.0,,2185.5654,7860.0,2310.0,-1,,,,,,1.0,125134.0,2009,591,588,,,,,,18.0,8.0,40.0,2009,1.0,3,8,2,8500,85001,1,33,17,16980,111,2.0,1.0,,7,4,33,,2,44,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.0,1.0,,,,,9598.4773,2483.5611,0,0,1.0,,0,0,51643,2,,,,,,2.0,2455.9207,7860.0,2310.0,-1,,,,,,1.0,126596.0,2010,603,588,0,0,0,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
597007360619109,4,2.0,3,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,14,43,,2,44,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,,,,9076.2943,2291.4854,,,0.0,,0,0,35374,2,,,,,,2.0,2257.0531,7860.0,2310.0,-1,,,,,,,125138.0,2009,591,588,,,,,,18.0,8.0,40.0,2009,2.0,3,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,14,44,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1403.0,1.0,,,,,9850.1518,2513.1767,2,1,1.0,,0,42,21660,2,,,,,,2.0,2488.2151,7860.0,2310.0,-1,,,,,,,126600.0,2010,603,588,0,1,0,0,1,18.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
610709787835878,4,1.0,4,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,1,39,,2,43,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1000.0,400.0,1.0,,,,,12591.6476,3214.377,8.0,2.0,1.0,1.0,0,42,52719,1,,,,2.0,,,3121.5427,9480.0,2010.0,-1,,,,,,,125149.0,2009,591,588,0.0,1.0,1.0,0.0,1.0,16.0,6.0,51.0,2009,1.0,4,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,1,40,,2,43,2,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,10716.6834,2815.9863,3,2,0.0,,0,0,849,1,,,,2.0,,,2800.2348,9480.0,3910.0,-1,,,,,,,126610.0,2010,603,588,0,0,1,0,0,16.0,12.0,51.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
669197749700952,4,2.0,1,4,2,8500,85001,1,1,33,17,16980,111,2.0,1.0,,7,3,34,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,775.0,116.25,2.0,2.0,,,,8837.727,2206.8281,3.0,2.0,0.0,0.0,0,0,45542,2,,,,2.0,,,2185.5654,7860.0,4600.0,-1,,,,,,,125177.0,2009,591,588,0.0,0.0,1.0,0.0,0.0,16.0,15.0,40.0,2009,2.0,1,8,2,8500,85001,1,33,17,16980,111,2.0,1.0,,7,3,35,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,12.0,,12.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,800.0,111.11,2.0,2.0,,,,9223.964,2359.2646,3,2,0.0,0.0,0,0,44561,2,,,3.0,,,,2330.0358,7860.0,4600.0,-1,,,,,,,126640.0,2010,603,588,0,0,1,0,0,14.0,15.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
738770560960961,4,2.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,1,49,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,,,,11859.3632,2978.6871,4.0,1.0,1.0,,0,0,22490,1,,,4.0,,,,2977.8884,9470.0,3850.0,-1,,,,,,,125219.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,15.0,12.0,51.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,1,50,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,738.0,1.0,,,,,10734.938,2720.3381,4,1,1.0,,0,42,51585,1,,,4.0,,,,2716.6879,9470.0,3850.0,-1,,,,,,,126685.0,2010,603,588,0,0,0,1,0,15.0,12.0,51.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
738770560960961,4,2.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,3,49,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,900.0,980.76,1.0,,,,,10943.2089,2842.5749,4.0,1.0,0.0,1.0,0,0,22490,2,,,2.0,,,,2839.5273,6180.0,5120.0,-1,,,,,,,125220.0,2009,591,588,0.0,0.0,0.0,1.0,0.0,13.0,17.0,23.0,2009,1.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,3,50,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,500.0,2.0,2.0,,,,12402.276,3186.5303,4,1,1.0,,0,42,51585,2,,,2.0,,,,3162.0874,9570.0,5120.0,-1,,,,,,,126686.0,2010,603,588,0,0,0,1,0,13.0,17.0,51.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
771264056909092,4,2.0,1,4,2,8500,85001,1,1,33,17,41180,0,2.0,1.0,,6,3,55,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,1527.0,576.92,1.0,,,,,11374.7049,2834.6156,0.0,0.0,0.0,0.0,0,0,5348,2,1.0,,,,,,2864.9737,9380.0,930.0,-1,,,,,,,125236.0,2009,591,588,0.0,0.0,0.0,0.0,0.0,12.0,2.0,51.0,2009,2.0,1,8,2,8500,85001,1,33,17,41180,0,2.0,1.0,,6,3,56,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1527.0,534.45,1.0,,,,,12160.8586,3142.9634,0,0,0.0,0.0,0,0,34528,2,1.0,,,,,,3118.1945,9380.0,5120.0,-1,,,,,,,126701.0,2010,603,588,0,0,0,0,0,12.0,17.0,51.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
789440010070961,4,1.0,6,4,2,8500,85001,1,1,33,17,41180,163,2.0,1.0,,6,2,27,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2470.0,1037.4,1.0,,,,,11761.8048,2972.2637,,,0.0,0.0,0,0,19084,1,1.0,,,,,,2975.6931,770.0,6730.0,-1,,,,,,,125243.0,2009,591,588,,,,,,12.0,19.0,4.0,2009,1.0,6,8,2,8500,85001,1,33,17,41180,163,2.0,1.0,,6,2,28,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,24.0,,,4.0,,,4.0,3.0,0.0,1,1.0,1.0,1.0,2594.0,1134.61,1.0,,,,,11706.2317,2961.3026,0,0,0.0,0.0,0,0,44597,1,1.0,,,,,,2929.1949,770.0,6260.0,-1,,,,,,,126712.0,2010,603,588,0,0,0,0,0,12.0,19.0,4.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
806000551107287,4,1.0,1,4,2,8500,85001,1,1,33,17,16980,0,2.0,1.0,,7,1,41,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,56.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1181.81,1.0,,,,,10981.3592,2765.3813,2.0,1.0,0.0,,0,0,22631,1,,,,,,2.0,2746.5174,7860.0,2310.0,4950,,,,,,,125247.0,2009,591,588,0.0,1.0,0.0,0.0,1.0,18.0,8.0,40.0,2009,2.0,1,8,2,8500,85001,1,33,17,16980,0,2.0,1.0,,7,1,42,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,58.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,11899.8256,2929.3525,3,1,0.0,,0,0,44546,1,,,,,,2.0,2909.9816,7860.0,2320.0,4950,,,,,,,126716.0,2010,603,588,0,0,1,0,0,18.0,8.0,40.0,2010,MIS4_to_MIS8,illinois,1,2009-2010,1,0,0,0,retention
